gene	geneName	numCH	num2mut	totalVars	expectedCH	mgi_essential	gnomad_essential	adam_essential	hart2014_essential	hart2017_essential	hart2014_nonessential	gnomad_tolerant	gnomad_nonessential
ENSG00000121075	TBX4	5	14	287	7	1	0	0	0	0	0	0	0
ENSG00000121101	TEX14	32	186	644	93.25	0	0	0	0	0	0	1	0
ENSG00000121104	FAM117A	0	6	244	3	0	0	0	0	0	0	0	0
ENSG00000123700	KCNJ2	0	0	147	0	1	0	0	0	0	0	0	0
ENSG00000124422	USP22	0	8	213	4	0	0	0	0	0	0	0	0
ENSG00000125319	HROB	6	26	310	13	0	0	0	0	0	0	0	0
ENSG00000125398	SOX9	2	8	279	4	1	1	0	0	0	0	0	0
ENSG00000125409	TEKT3	5	30	244	15	0	0	0	0	0	0	1	0
ENSG00000125414	MYH2	49	135	896	67.5	0	0	0	0	0	0	0	0
ENSG00000125430	HS3ST3B1	4	118	212	59	0	0	0	0	0	0	0	0
ENSG00000125434	SLC25A35	3	8	166	4	0	0	0	0	0	0	0	0
ENSG00000125445	MRPS7	0	3	139	1.5	0	0	0	0	0	0	0	0
ENSG00000125447	GGA3	15	129	443	64.5	0	0	0	0	0	0	0	0
ENSG00000125449	ARMC7	0	1	127	0.5	0	0	1	0	0	0	0	0
ENSG00000125450	NUP85	14	24	327	12	0	1	1	0	1	0	0	0
ENSG00000125454	SLC25A19	2	3	158	1.5	1	0	0	0	0	0	0	0
ENSG00000125457	MIF4GD	0	13	136	6.5	0	0	0	0	0	0	0	0
ENSG00000125458	NT5C	1	1	130	0.5	0	0	0	0	0	0	0	0
ENSG00000125686	MED1	20	32	667	16	1	1	0	0	0	0	0	0
ENSG00000125691	RPL23	0	0	35	0	0	0	1	0	1	0	0	0
ENSG00000125695	AC046185.1	0	0	25	0	0	0	0	0	0	0	0	0
ENSG00000126337	KRT36	2	2	275	1	0	0	0	0	0	1	1	1
ENSG00000126351	THRA	1	2	202	1	1	0	0	0	0	0	0	0
ENSG00000126353	CCR7	1	3	172	1.5	0	0	0	0	0	0	0	0
ENSG00000126368	NR1D1	7	21	337	10.5	0	0	0	0	0	0	0	0
ENSG00000126561	STAT5A	3	95	332	47.5	1	1	0	0	0	0	0	0
ENSG00000126562	WNK4	30	129	712	64.75	0	0	0	0	0	0	0	0
ENSG00000126581	BECN1	1	1	193	0.5	1	0	0	0	0	0	0	0
ENSG00000126653	NSRP1	3	5	264	2.5	1	0	0	0	0	0	0	0
ENSG00000126858	RHOT1	0	2	236	1	0	0	0	0	0	0	0	0
ENSG00000126860	EVI2A	0	0	116	0	0	0	0	0	0	0	0	0
ENSG00000126861	OMG	1	2	186	1	0	0	0	0	0	0	0	0
ENSG00000127774	EMC6	0	0	45	0	0	0	0	0	0	0	0	0
ENSG00000127780	OR1E2	4	10	167	5	0	0	0	0	0	1	0	1
ENSG00000127804	METTL16	3	14	192	7	0	0	1	0	1	0	0	0
ENSG00000128422	KRT17	8	15	275	7.5	0	0	0	0	0	0	0	0
ENSG00000128482	RNF112	3	5	341	2.5	0	0	0	0	0	0	0	0
ENSG00000128487	SPECC1	25	120	602	60.5	0	0	0	0	0	0	0	0
ENSG00000129194	SOX15	0	6	139	3	0	0	0	0	0	0	0	0
ENSG00000129195	PIMREG	0	0	128	0	0	0	0	0	0	0	0	0
ENSG00000129197	RPAIN	0	1	103	0.5	0	0	1	0	0	0	0	0
ENSG00000129204	USP6	28	48	712	24	0	0	0	0	0	0	1	0
ENSG00000129214	SHBG	1	20	207	11.25	0	0	0	0	0	0	0	0
ENSG00000129219	PLD2	40	289	522	202.75	0	0	0	0	0	0	0	0
ENSG00000129221	AIPL1	5	33	225	19.875	0	0	0	0	0	1	0	1
ENSG00000129226	CD68	3	6	203	3	0	0	0	0	0	0	0	0
ENSG00000129235	TXNDC17	0	0	70	0	0	0	0	0	0	0	0	0
ENSG00000129244	ATP1B2	2	3	150	1.5	1	0	0	0	0	0	0	0
ENSG00000129245	FXR2	0	2	309	1	0	1	0	0	0	0	0	0
ENSG00000129255	MPDU1	0	0	111	0	0	0	0	0	0	0	0	0
ENSG00000129646	QRICH2	61	199	885	100	0	0	0	0	0	0	0	0
ENSG00000129654	FOXJ1	1	3	248	1.5	1	0	0	0	0	0	0	0
ENSG00000129657	SEC14L1	4	18	286	9	0	0	0	0	0	0	0	0
ENSG00000129667	RHBDF2	28	65	440	32.75	0	0	0	0	0	0	0	0
ENSG00000129673	AANAT	6	6	153	3	0	0	0	0	0	0	0	0
ENSG00000130935	NOL11	2	12	303	6	0	0	0	0	1	0	0	0
ENSG00000131094	C1QL1	0	3	141	1.5	0	0	0	0	0	0	0	0
ENSG00000131095	GFAP	9	15	214	7.5	0	0	0	0	0	0	0	0
ENSG00000131096	PYY	0	1	45	0.5	0	0	0	0	0	0	0	0
ENSG00000131097	HIGD1B	0	1	39	0.5	0	0	0	0	0	0	0	0
ENSG00000131242	RAB11FIP4	15	20	303	10	0	0	0	0	0	0	0	0
ENSG00000131462	TUBG1	1	9	138	4.5	1	0	1	0	1	0	0	0
ENSG00000131467	PSME3	0	0	92	0	0	1	0	0	0	0	0	0
ENSG00000131469	RPL27	0	0	16	0	0	0	1	1	1	0	0	0
ENSG00000131470	PSMC3IP	0	0	118	0	0	0	0	0	0	0	0	0
ENSG00000131471	AOC3	9	28	441	14	0	0	0	0	0	0	0	0
ENSG00000131473	ACLY	14	41	487	20.5	1	0	0	0	0	0	0	0
ENSG00000131475	VPS25	0	0	69	0	0	0	1	0	1	0	0	0
ENSG00000131477	RAMP2	0	0	78	0	1	0	0	0	0	0	0	0
ENSG00000131480	AOC2	27	55	471	27.75	0	0	0	0	0	0	0	0
ENSG00000131482	G6PC	4	11	177	5.5	0	0	0	0	0	1	0	1
ENSG00000131737	KRT34	6	15	294	7.5	0	0	0	0	0	0	0	0
ENSG00000131738	KRT33B	4	26	259	13	0	0	0	0	0	0	1	0
ENSG00000131746	TNS4	4	8	359	4	0	0	0	0	0	0	0	0
ENSG00000131747	TOP2A	23	69	496	34.75	0	0	1	0	1	0	0	0
ENSG00000131748	STARD3	0	34	265	17	0	0	0	0	0	0	0	0
ENSG00000131759	RARA	3	11	180	5.5	1	0	0	0	0	0	0	0
ENSG00000131771	PPP1R1B	0	0	113	0	0	0	0	0	0	0	0	0
ENSG00000131899	LLGL1	34	133	597	66.75	1	0	0	0	0	0	0	0
ENSG00000132141	CCT6B	1	6	269	3	0	0	0	0	0	0	1	0
ENSG00000132359	RAP1GAP2	0	1	184	0.5	0	0	0	0	0	0	0	0
ENSG00000132361	CLUH	37	119	918	59.5	0	0	0	0	0	0	0	0
ENSG00000132376	INPP5K	5	22	249	11	1	0	0	0	0	0	0	0
ENSG00000132382	MYBBP1A	152	283	1013	142.5	0	0	1	0	1	0	1	0
ENSG00000132383	RPA1	7	60	295	30.25	1	0	1	1	1	0	0	0
ENSG00000132386	SERPINF1	12	31	275	15.5	0	0	0	0	0	0	0	0
ENSG00000132388	UBE2G1	0	0	38	0	0	0	0	0	0	0	0	0
ENSG00000132470	ITGB4	100	207	1076	104.25	1	0	0	0	0	0	0	0
ENSG00000132471	WBP2	1	2	157	1	0	0	0	0	0	0	0	0
ENSG00000132475	H3-3B	0	0	27	0	0	0	0	0	0	0	0	0
ENSG00000132478	UNK	7	302	367	151.75	0	1	0	0	0	0	0	0
ENSG00000132481	TRIM47	18	48	375	24	0	0	0	0	0	0	0	0
ENSG00000132507	EIF5A	0	0	43	0	0	0	1	0	1	0	0	0
ENSG00000132510	KDM6B	86	148	1057	74	1	1	0	0	0	0	0	0
ENSG00000132514	CLEC10A	2	3	135	1.5	0	0	0	0	0	0	1	0
ENSG00000132517	SLC52A1	7	16	216	8	0	0	0	0	0	0	0	0
ENSG00000132518	GUCY2D	49	72	667	36	0	0	0	0	0	0	0	0
ENSG00000132522	GPS2	1	1	179	0.5	0	0	0	0	0	0	0	0
ENSG00000132530	XAF1	1	1	160	0.5	0	0	0	0	0	0	0	0
ENSG00000132535	DLG4	5	10	268	5	0	1	0	0	0	0	0	0
ENSG00000132581	SDF2	1	1	108	0.5	0	0	0	0	0	0	0	0
ENSG00000132589	FLOT2	5	18	230	9	0	0	0	0	0	0	0	0
ENSG00000132591	ERAL1	0	2	220	1	0	0	0	0	0	0	0	0
ENSG00000133020	MYH8	60	108	870	54.5	0	0	0	0	0	0	1	0
ENSG00000133026	MYH10	22	47	727	23.75	1	1	0	0	0	0	0	0
ENSG00000133027	PEMT	1	6	153	3	0	0	0	0	0	0	0	0
ENSG00000133028	SCO1	2	3	174	1.5	0	0	0	0	0	0	0	0
ENSG00000133030	MPRIP	22	46	575	23	0	0	0	0	0	0	0	0
ENSG00000133193	FAM104A	6	15	149	7.5	0	0	0	0	0	0	0	0
ENSG00000133195	SLC39A11	2	5	139	2.5	0	0	0	0	0	0	0	0
ENSG00000136436	CALCOCO2	0	0	181	0	0	0	0	0	0	0	0	0
ENSG00000136444	RSAD1	7	40	273	20	0	0	0	0	0	0	1	0
ENSG00000136448	NMT1	1	2	198	1	1	1	0	0	1	0	0	0
ENSG00000136449	MYCBPAP	21	29	459	14.5	0	0	0	0	0	0	0	0
ENSG00000136450	SRSF1	0	0	35	0	1	1	1	1	1	0	0	0
ENSG00000136451	VEZF1	1	4	193	2	1	1	0	0	0	0	0	0
ENSG00000136457	CHAD	1	1	194	0.5	0	0	0	0	0	0	0	0
ENSG00000136463	TACO1	1	3	148	1.5	0	0	0	0	0	0	0	0
ENSG00000136478	TEX2	12	70	525	35.25	0	0	0	0	0	0	0	0
ENSG00000136485	DCAF7	0	0	78	0	0	0	0	0	0	0	0	0
ENSG00000136487	GH2	2	168	166	84.25	0	0	0	0	0	1	0	1
ENSG00000136488	CSH1	1	11	103	5.5	0	0	0	0	0	1	0	1
ENSG00000136490	LIMD2	0	3	69	1.5	0	0	0	0	0	0	0	0
ENSG00000136492	BRIP1	14	34	546	17	0	0	0	0	0	0	0	0
ENSG00000136504	KAT7	2	4	179	2	1	1	0	0	0	0	0	0
ENSG00000141026	MED9	0	0	82	0	0	0	0	0	0	0	0	0
ENSG00000141027	NCOR1	40	87	1054	43.5	1	1	0	0	0	0	0	0
ENSG00000141030	COPS3	0	0	146	0	1	1	1	0	1	0	0	0
ENSG00000141034	GID4	0	0	120	0	0	0	0	0	0	0	0	0
ENSG00000141040	ZNF287	0	2	246	1	0	0	0	0	0	0	0	0
ENSG00000141052	MYOCD	16	107	478	53.5	1	0	0	0	0	0	0	0
ENSG00000141068	KSR1	13	19	416	9.5	0	0	0	0	0	0	0	0
ENSG00000141127	PRPSAP2	0	0	131	0	0	0	0	0	0	0	0	0
ENSG00000141161	UNC45B	9	30	410	15	1	0	0	0	0	0	0	0
ENSG00000141179	PCTP	1	4	109	2	0	0	0	0	0	0	0	0
ENSG00000141194	OR4D1	1	1	139	0.5	0	0	0	0	0	1	0	1
ENSG00000141198	TOM1L1	6	6	217	3	0	0	0	0	0	0	0	0
ENSG00000141200	KIF2B	11	17	391	8.5	0	0	0	0	0	1	0	1
ENSG00000141219	C17orf80	6	39	339	19.5	0	0	0	0	0	0	1	0
ENSG00000141232	TOB1	0	0	146	0	0	0	0	0	0	0	0	0
ENSG00000141252	VPS53	8	19	421	9.5	1	0	0	0	0	0	0	0
ENSG00000141255	SPATA22	2	2	149	1	0	0	0	0	0	0	0	0
ENSG00000141258	SGSM2	32	124	668	62	0	0	0	0	0	0	0	0
ENSG00000141279	NPEPPS	4	4	276	2	1	1	0	0	0	0	0	0
ENSG00000141293	SKAP1	1	1	171	0.5	0	0	0	0	0	0	0	0
ENSG00000141294	LRRC46	1	177	141	88.5	0	0	0	0	0	0	1	0
ENSG00000141295	SCRN2	5	7	235	3.5	0	0	0	0	0	0	0	0
ENSG00000141298	SSH2	28	54	585	27	0	0	0	0	0	0	0	0
ENSG00000141314	RHBDL3	2	3	222	1.5	0	0	0	0	0	0	0	0
ENSG00000141316	SPACA3	0	0	126	0	0	0	0	0	0	0	0	0
ENSG00000141337	ARSG	4	4	292	2	0	0	0	0	0	0	0	0
ENSG00000141338	ABCA8	44	130	735	65.25	0	0	0	0	0	0	1	0
ENSG00000141349	G6PC3	3	3	167	1.5	0	0	0	0	0	0	0	0
ENSG00000141367	CLTC	0	2	308	1	0	1	1	1	1	0	0	0
ENSG00000141371	C17orf64	2	11	104	5.5	0	0	0	0	0	0	0	0
ENSG00000141376	BCAS3	2	13	244	6.5	0	0	0	0	0	0	0	0
ENSG00000141378	PTRH2	0	0	58	0	1	0	0	0	0	0	0	0
ENSG00000141456	PELP1	36	73	699	36.5	0	1	1	0	0	0	0	0
ENSG00000141480	ARRB2	1	3	169	1.5	0	0	0	0	0	0	0	0
ENSG00000141485	SLC13A5	7	8	286	4	0	0	0	0	0	0	0	0
ENSG00000141497	ZMYND15	9	18	352	9	0	0	0	0	0	0	0	0
ENSG00000141499	WRAP53	10	11	328	5.5	0	0	0	0	0	0	0	0
ENSG00000141503	MINK1	15	27	723	13.5	0	1	0	0	0	0	0	0
ENSG00000141504	SAT2	0	0	78	0	0	0	0	0	0	0	0	0
ENSG00000141505	ASGR1	7	104	191	52	0	0	0	0	0	0	0	0
ENSG00000141506	PIK3R5	14	18	431	9	0	0	0	0	0	0	0	0
ENSG00000141510	TP53	1	1	193	0.5	1	0	0	0	0	0	0	0
ENSG00000141519	CCDC40	61	172	695	89.875	1	0	0	0	0	0	0	0
ENSG00000141522	ARHGDIA	3	85	188	42.5	0	0	0	0	0	0	0	0
ENSG00000141524	TMC6	22	40	519	20	0	0	0	0	0	0	1	0
ENSG00000141526	SLC16A3	23	42	389	21	0	0	0	0	0	0	0	0
ENSG00000141527	CARD14	53	96	648	48.25	0	0	0	0	0	0	0	0
ENSG00000141540	TTYH2	16	50	270	25	0	0	0	0	0	0	0	0
ENSG00000141542	RAB40B	2	4	166	2	0	0	0	0	0	0	0	0
ENSG00000141543	EIF4A3	1	1	113	0.5	0	1	1	1	1	0	0	0
ENSG00000141551	CSNK1D	0	2	237	1	1	1	0	0	0	0	0	0
ENSG00000141552	ANAPC11	0	1	104	0.5	0	0	1	0	0	0	0	0
ENSG00000141556	TBCD	35	81	660	43.125	0	0	1	0	1	0	0	0
ENSG00000141560	FN3KRP	1	2	186	1	0	0	0	0	0	0	1	0
ENSG00000141562	NARF	3	23	303	11.5	0	0	0	0	0	0	0	0
ENSG00000141564	RPTOR	11	53	521	26.5	1	1	1	0	0	0	0	0
ENSG00000141568	FOXK2	19	31	489	15.5	0	0	0	0	0	0	0	0
ENSG00000141569	TRIM65	18	38	359	19.25	0	0	0	0	0	0	0	0
ENSG00000141570	CBX8	3	12	257	6	0	1	0	0	0	0	0	0
ENSG00000141574	SECTM1	0	4	143	2	0	0	0	0	0	0	0	0
ENSG00000141576	RNF157	7	16	340	8.25	0	0	0	0	0	0	0	0
ENSG00000141577	CEP131	46	83	654	41.75	0	0	0	0	0	0	0	0
ENSG00000141579	ZNF750	3	29	439	14.5	0	0	0	0	0	0	0	0
ENSG00000141580	WDR45B	0	0	158	0	0	0	0	0	0	0	0	0
ENSG00000141582	CBX4	1	11	315	5.5	0	0	0	0	0	0	0	0
ENSG00000141696	P3H4	2	18	258	9	0	0	0	0	0	0	0	0
ENSG00000141698	NT5C3B	1	5	104	2.5	0	0	0	0	0	0	0	0
ENSG00000141699	RETREG3	2	20	265	10.25	0	0	0	0	0	0	0	0
ENSG00000141736	ERBB2	26	36	572	18.25	1	0	0	0	0	0	0	0
ENSG00000141738	GRB7	8	55	277	27.5	0	0	0	0	0	0	0	0
ENSG00000141741	MIEN1	1	4	81	2	0	0	0	0	0	0	0	0
ENSG00000141744	PNMT	2	2	156	1	0	0	0	0	0	0	0	0
ENSG00000141748	ARL5C	0	3	93	1.5	0	0	0	0	0	0	0	0
ENSG00000141750	STAC2	6	34	233	17	0	0	0	0	0	0	0	0
ENSG00000141753	IGFBP4	1	4	133	2	0	0	0	0	0	0	0	0
ENSG00000141756	FKBP10	3	16	361	8	0	0	0	0	0	0	0	0
ENSG00000142484	TM4SF5	1	18	102	9	0	0	0	0	0	0	0	0
ENSG00000142494	SLC47A1	5	7	246	3.5	0	0	0	0	0	0	0	0
ENSG00000142507	PSMB6	0	0	119	0	0	0	1	1	0	0	0	0
ENSG00000146872	TLK2	0	0	184	0	0	1	0	0	0	0	0	0
ENSG00000153822	KCNJ16	7	9	235	4.5	0	0	0	0	0	0	0	0
ENSG00000153930	ANKFN1	21	330	398	165.25	0	0	0	0	0	0	0	0
ENSG00000153933	DGKE	2	5	280	2.5	0	0	0	0	0	0	0	0
ENSG00000153944	MSI2	0	1	129	0.5	1	1	0	0	0	0	0	0
ENSG00000153976	HS3ST3A1	2	8	251	4	0	0	0	0	0	0	0	0
ENSG00000153982	GDPD1	0	0	113	0	0	0	0	0	0	0	0	0
ENSG00000154016	GRAP	0	0	76	0	0	0	0	0	0	0	0	0
ENSG00000154025	SLC5A10	1	1	168	0.5	0	0	0	0	0	0	0	0
ENSG00000154217	PITPNC1	1	1	104	0.5	0	1	0	0	0	0	0	0
ENSG00000154229	PRKCA	1	1	237	0.5	0	0	0	0	0	0	0	0
ENSG00000154240	CEP112	1	1	177	0.5	0	0	0	0	0	0	0	0
ENSG00000154258	ABCA9	3	3	203	1.5	0	0	0	0	0	0	1	0
ENSG00000154262	ABCA6	39	53	767	26.5	0	0	0	0	0	0	1	0
ENSG00000154263	ABCA10	54	113	719	56.5	0	0	0	0	0	0	0	0
ENSG00000154265	ABCA5	17	34	734	17	0	0	0	0	0	0	1	0
ENSG00000154760	SLFN13	11	33	448	16.75	0	0	0	0	0	0	0	0
ENSG00000154803	FLCN	13	19	329	9.5	1	0	0	0	0	0	0	0
ENSG00000154914	USP43	36	84	546	42.25	0	0	0	0	0	0	0	0
ENSG00000154920	EME1	13	15	298	7.5	0	0	0	0	0	0	0	0
ENSG00000154945	ANKRD40	3	8	154	4	0	0	0	0	0	0	0	0
ENSG00000154957	ZNF18	2	11	214	5.5	0	0	0	0	0	0	1	0
ENSG00000154975	CA10	1	2	145	1	0	0	0	0	0	0	0	0
ENSG00000157637	SLC38A10	56	309	711	158.25	0	0	0	0	0	0	0	0
ENSG00000158955	WNT9B	11	32	235	16	1	0	0	0	0	0	0	0
ENSG00000159111	MRPL10	6	14	121	7.25	0	0	0	0	0	0	0	0
ENSG00000159182	PRAC1	0	11	32	5.5	0	0	0	0	0	0	0	0
ENSG00000159184	HOXB13	3	3	156	1.5	0	0	0	0	0	0	0	0
ENSG00000159199	ATP5MC1	0	1	59	0.5	0	0	0	0	0	0	0	0
ENSG00000159202	UBE2Z	0	1	198	0.5	0	0	0	0	0	0	0	0
ENSG00000159210	SNF8	0	4	132	2	0	0	1	0	0	0	0	0
ENSG00000159217	IGF2BP1	0	0	30	0	1	1	0	0	0	0	0	0
ENSG00000159224	GIP	2	2	75	1	0	0	0	0	0	0	0	0
ENSG00000159314	ARHGAP27	15	15	461	7.5	0	0	0	0	0	0	0	0
ENSG00000159640	ACE	71	199	828	104.25	1	0	0	0	0	0	0	0
ENSG00000159961	OR3A3	1	274	155	137	0	0	0	0	0	1	0	1
ENSG00000160551	TAOK1	3	21	276	10.5	0	0	0	0	0	0	0	0
ENSG00000160602	NEK8	18	28	381	14	0	0	0	0	0	0	0	0
ENSG00000160606	TLCD1	0	492	163	246	0	0	0	0	0	0	0	0
ENSG00000161381	PLXDC1	4	10	270	5	0	0	0	0	0	0	0	0
ENSG00000161395	PGAP3	7	12	191	6	0	0	0	0	0	0	0	0
ENSG00000161405	IKZF3	4	40	235	20	0	0	0	0	0	0	0	0
ENSG00000161509	GRIN2C	22	42	535	21	0	0	0	0	0	0	0	0
ENSG00000161513	FDXR	8	14	318	7	0	0	0	0	0	0	0	0
ENSG00000161526	SAP30BP	2	9	123	4.5	0	0	1	0	0	0	0	0
ENSG00000161533	ACOX1	9	12	293	6	0	0	0	0	0	0	0	0
ENSG00000161542	PRPSAP1	0	195	194	97.5	0	0	0	0	0	0	0	0
ENSG00000161544	CYGB	2	2	81	1	0	0	0	0	0	0	0	0
ENSG00000161547	SRSF2	0	0	76	0	1	0	1	0	1	0	0	0
ENSG00000161594	KLHL10	1	4	213	2	0	0	0	0	0	0	0	0
ENSG00000161610	HCRT	0	5	105	2.5	0	0	0	0	0	0	0	0
ENSG00000161647	MPP3	7	31	309	15.5	0	0	0	0	0	0	0	0
ENSG00000161649	CD300LG	2	10	182	5	0	0	0	0	0	0	0	0
ENSG00000161653	NAGS	2	3	263	1.5	0	0	0	0	0	0	0	0
ENSG00000161654	LSM12	0	0	68	0	0	0	0	0	1	0	0	0
ENSG00000161664	ASB16	6	33	316	16.5	0	0	0	0	0	0	1	0
ENSG00000161682	FAM171A2	14	35	511	17.5	0	0	0	0	0	0	0	0
ENSG00000161692	DBF4B	2	8	320	4.25	0	0	0	0	0	0	1	0
ENSG00000161714	PLCD3	14	38	460	19.25	0	0	0	0	0	0	0	0
ENSG00000161905	ALOX15	22	582	358	292.5	0	0	0	0	0	0	1	0
ENSG00000161920	MED11	0	1	63	0.5	0	0	1	0	1	0	0	0
ENSG00000161921	CXCL16	2	3	137	1.5	0	0	0	0	0	0	0	0
ENSG00000161929	SCIMP	0	0	63	0	0	0	0	0	0	0	0	0
ENSG00000161939	RNASEK-C17orf49	2	2	107	1	0	0	0	0	0	0	0	0
ENSG00000161940	BCL6B	3	10	277	5	0	0	0	0	0	0	0	0
ENSG00000161944	ASGR2	2	19	178	9.75	0	0	0	0	0	0	0	0
ENSG00000161955	TNFSF13	3	3	117	1.5	0	0	0	0	0	0	0	0
ENSG00000161956	SENP3	0	0	255	0	0	0	0	0	0	0	0	0
ENSG00000161958	FGF11	3	7	138	3.5	0	0	0	0	0	0	0	0
ENSG00000161960	EIF4A1	0	3	126	1.5	0	1	1	0	0	0	0	0
ENSG00000161970	RPL26	0	0	58	0	0	0	1	1	0	0	0	0
ENSG00000161973	CCDC42	1	5	188	2.5	0	0	0	0	0	0	0	0
ENSG00000164729	SLC35G3	1	2	195	1	0	0	0	0	0	0	0	0
ENSG00000166260	COX11	0	28	146	14	0	0	0	0	1	0	0	0
ENSG00000166263	STXBP4	2	2	82	1	0	0	0	0	0	0	0	0
ENSG00000166292	TMEM100	0	6	66	3	1	0	0	0	0	0	0	0
ENSG00000166329	CCDC182	0	4	102	2	0	0	0	0	0	0	0	0
ENSG00000166482	MFAP4	3	5	145	2.75	0	0	0	0	0	0	0	0
ENSG00000166484	MAPK7	9	14	471	7	1	0	0	0	0	0	0	0
ENSG00000166579	NDEL1	0	1	140	0.5	1	0	0	0	0	0	0	0
ENSG00000166582	CENPV	1	1	179	0.5	0	0	0	0	0	0	0	0
ENSG00000166596	CFAP52	5	14	337	7	0	0	0	0	0	0	0	0
ENSG00000166685	COG1	18	390	507	195.25	0	0	0	0	0	0	0	0
ENSG00000166750	SLFN5	17	82	463	41.25	0	0	0	0	0	0	0	0
ENSG00000167080	B4GALNT2	10	12	296	6	0	0	0	0	0	0	1	0
ENSG00000167083	GNGT2	0	1	26	0.5	0	0	0	0	0	0	0	0
ENSG00000167085	PHB	0	0	89	0	1	0	1	1	1	0	0	0
ENSG00000167100	SAMD14	7	12	265	6	0	0	0	0	0	0	1	0
ENSG00000167105	TMEM92	0	0	80	0	0	0	0	0	0	0	0	0
ENSG00000167107	ACSF2	7	10	318	5	0	0	0	0	0	0	0	0
ENSG00000167131	CCDC103	1	12	136	6	0	0	0	0	0	0	0	0
ENSG00000167182	SP2	4	89	252	44.75	1	1	0	0	0	0	0	0
ENSG00000167183	PRR15L	1	3	63	1.5	0	0	0	0	0	0	0	0
ENSG00000167193	CRK	2	3	122	1.5	1	0	0	0	0	0	0	0
ENSG00000167258	CDK12	16	43	656	21.5	0	1	0	0	0	0	0	0
ENSG00000167280	ENGASE	36	80	459	40	0	0	0	0	0	0	0	0
ENSG00000167281	RBFOX3	1	1	132	0.5	0	1	0	0	0	0	0	0
ENSG00000167291	TBC1D16	7	9	309	4.5	0	0	0	0	0	0	0	0
ENSG00000167302	TEPSIN	11	39	402	19.5	0	0	0	0	0	0	0	0
ENSG00000167363	FN3K	2	18	223	9	0	0	0	0	0	0	0	0
ENSG00000167419	LPO	17	21	383	10.5	0	0	0	0	0	0	0	0
ENSG00000167434	CA4	3	20	178	10	1	0	0	0	0	0	0	0
ENSG00000167447	SMG8	9	40	383	20	0	0	0	0	0	0	0	0
ENSG00000167524	RSKR	7	12	218	6.25	0	0	0	0	0	0	0	0
ENSG00000167525	PROCA1	3	4	194	2	0	0	0	0	0	0	0	0
ENSG00000167536	DHRS13	6	6	249	3	0	0	0	0	0	0	0	0
ENSG00000167543	TP53I13	3	62	226	31	0	0	0	0	0	0	0	0
ENSG00000167549	CORO6	5	23	272	11.75	0	0	0	0	0	0	0	0
ENSG00000167693	NXN	2	56	237	28	1	1	0	0	0	0	0	0
ENSG00000167695	TLCD3A	2	5	142	2.5	0	0	0	0	0	0	0	0
ENSG00000167699	GLOD4	0	1	158	0.5	0	0	0	0	0	0	0	0
ENSG00000167703	SLC43A2	8	60	305	30.25	0	0	0	0	0	0	0	0
ENSG00000167705	RILP	5	13	265	6.5	0	0	0	0	0	0	0	0
ENSG00000167711	SERPINF2	7	19	247	9.5	0	0	0	0	0	0	0	0
ENSG00000167716	WDR81	106	238	1195	120.25	0	0	0	0	0	0	0	0
ENSG00000167720	SRR	2	2	169	1	0	0	0	0	0	0	0	0
ENSG00000167721	TSR1	21	45	442	22.75	0	0	1	0	1	0	0	0
ENSG00000167723	TRPV3	16	19	442	9.5	0	0	0	0	0	0	0	0
ENSG00000167740	CYB5D2	2	3	162	1.5	0	0	0	0	0	0	1	0
ENSG00000167741	GGT6	4	22	275	15.25	0	0	0	0	0	0	0	0
ENSG00000167840	ZNF232	10	21	245	10.5	0	0	0	0	0	0	0	0
ENSG00000167842	MIS12	0	0	64	0	0	0	1	0	0	0	0	0
ENSG00000167850	CD300C	0	0	135	0	0	0	0	0	0	0	0	0
ENSG00000167851	CD300A	1	3	131	1.5	0	0	0	0	0	0	0	0
ENSG00000167858	TEKT1	0	5	223	2.5	0	0	0	0	0	0	0	0
ENSG00000167861	HID1	15	18	376	9	0	0	0	0	0	0	0	0
ENSG00000167862	MRPL58	0	0	106	0	0	0	0	0	0	0	0	0
ENSG00000167863	ATP5PD	0	1	79	0.5	0	0	0	0	0	0	0	0
ENSG00000167874	TMEM88	0	0	108	0	0	0	0	0	0	0	0	0
ENSG00000167880	EVPL	123	993	1272	528.0625	0	0	0	0	0	0	0	0
ENSG00000167881	SRP68	11	17	311	8.5	0	0	1	0	0	0	0	0
ENSG00000167889	MGAT5B	5	6	457	3	0	0	0	0	0	0	0	0
ENSG00000167895	TMC8	7	10	426	5	0	0	0	0	0	0	0	0
ENSG00000167900	TK1	0	0	131	0	1	0	0	0	0	0	0	0
ENSG00000167914	GSDMA	3	4	233	2	0	0	0	0	0	0	1	0
ENSG00000167916	KRT24	5	87	274	63.75	0	0	0	0	0	0	1	0
ENSG00000167925	GHDC	11	18	277	9	0	0	0	0	0	0	0	0
ENSG00000167941	SOST	0	1	118	0.5	0	0	0	0	0	0	0	0
ENSG00000168256	NKIRAS2	0	2	106	1	0	0	0	0	0	0	0	0
ENSG00000168259	DNAJC7	0	1	159	0.5	0	0	0	0	0	0	0	0
ENSG00000168517	HEXIM2	0	4	207	2	0	0	0	0	0	0	0	0
ENSG00000168591	TMUB2	0	3	180	1.5	0	0	0	0	0	0	0	0
ENSG00000168610	STAT3	0	1	179	0.5	1	1	0	0	0	0	0	0
ENSG00000168646	AXIN2	17	82	521	41	1	0	0	0	0	0	0	0
ENSG00000168792	ABHD15	5	9	292	4.5	0	0	0	0	0	0	1	0
