gene	geneName	numCH	num2mut	totalVars	expectedCH	mgi_essential	gnomad_essential	adam_essential	hart2014_essential	hart2017_essential	hart2014_nonessential	gnomad_tolerant	gnomad_nonessential
ENSG00000128849	CGNL1	94	168	737	85.25	0	0	0	0	0	0	1	0
ENSG00000128872	TMOD2	3	4	156	2	0	0	0	0	0	0	0	0
ENSG00000128881	TTBK2	14	128	573	64.25	1	1	0	0	0	0	0	0
ENSG00000128886	ELL3	2	2	189	1	0	0	0	0	0	0	0	0
ENSG00000128891	CCDC32	0	9	76	4.5	0	0	0	0	0	0	0	0
ENSG00000128908	INO80	1	1	179	0.5	0	1	1	0	0	0	0	0
ENSG00000128915	ICE2	8	175	532	87.5	0	0	0	0	0	0	0	0
ENSG00000128917	DLL4	3	5	280	2.5	1	1	0	0	0	0	0	0
ENSG00000128918	ALDH1A2	0	0	163	0	1	0	0	0	0	0	0	0
ENSG00000128923	MINDY2	15	31	378	15.75	0	0	0	0	0	0	0	0
ENSG00000128928	IVD	1	6	181	3	0	0	0	0	0	0	0	0
ENSG00000128944	KNSTRN	1	22	160	11	0	0	0	0	0	0	0	0
ENSG00000128951	DUT	1	2	150	1	0	0	1	0	0	0	0	0
ENSG00000128965	CHAC1	8	8	122	4	0	0	0	0	0	0	0	0
ENSG00000128973	CLN6	1	3	194	1.5	0	0	0	0	0	0	0	0
ENSG00000128989	ARPP19	0	3	60	1.5	0	0	0	0	0	0	0	0
ENSG00000129003	VPS13C	114	305	1666	153.25	0	0	0	0	0	0	1	0
ENSG00000129007	CALML4	1	1	128	0.5	0	0	0	0	0	0	0	0
ENSG00000129009	ISLR	6	16	244	8	0	0	0	0	0	0	0	0
ENSG00000129028	THAP10	0	69	126	34.5	0	0	0	0	0	0	0	0
ENSG00000129038	LOXL1	6	24	361	12	0	0	0	0	0	0	0	0
ENSG00000131871	SELENOS	1	1	133	0.5	0	0	0	0	0	0	0	0
ENSG00000131873	CHSY1	12	23	458	11.5	0	0	0	0	0	0	0	0
ENSG00000131876	SNRPA1	1	2	97	1	0	1	1	0	1	0	0	0
ENSG00000134138	MEIS2	0	0	79	0	0	1	0	0	0	0	0	0
ENSG00000134146	DPH6	0	0	139	0	0	0	0	0	0	0	0	0
ENSG00000134152	KATNBL1	2	2	118	1	0	0	0	0	0	0	0	0
ENSG00000134153	EMC7	0	0	103	0	0	0	0	0	0	0	0	0
ENSG00000134160	TRPM1	92	257	900	131.75	0	0	0	0	0	1	0	1
ENSG00000136371	MTHFS	1	1	127	0.5	0	0	0	0	0	0	0	0
ENSG00000136378	ADAMTS7	115	1391	1089	723.625	0	0	0	0	0	0	1	0
ENSG00000136379	ABHD17C	0	0	137	0	0	0	0	0	0	0	0	0
ENSG00000136381	IREB2	7	27	375	13.5	0	1	0	0	0	0	0	0
ENSG00000136383	ALPK3	108	198	956	99.75	0	0	0	0	0	0	0	0
ENSG00000136404	TM6SF1	0	0	164	0	0	0	0	0	0	0	0	0
ENSG00000136425	CIB2	3	3	94	1.5	0	0	0	0	0	0	0	0
ENSG00000137764	MAP2K5	1	1	192	0.5	1	0	0	0	0	0	0	0
ENSG00000137766	UNC13C	55	106	1155	53	0	0	0	0	0	0	0	0
ENSG00000137767	SQOR	3	11	248	5.5	0	0	0	0	0	0	0	0
ENSG00000137770	CTDSPL2	2	2	153	1	0	1	0	0	0	0	0	0
ENSG00000137776	SLTM	6	20	488	10	0	0	0	0	0	0	0	0
ENSG00000137801	THBS1	18	40	543	20	1	1	0	0	0	0	0	0
ENSG00000137802	MAPKBP1	28	56	645	28	0	0	0	0	0	0	0	0
ENSG00000137804	NUSAP1	4	6	211	3	1	0	0	0	0	0	0	0
ENSG00000137806	NDUFAF1	6	13	190	6.5	0	0	0	0	0	0	0	0
ENSG00000137807	KIF23	3	155	367	77.75	0	1	1	0	1	0	0	0
ENSG00000137809	ITGA11	50	83	639	42.5	0	0	0	0	0	0	0	0
ENSG00000137812	KNL1	45	355	1124	178.25	0	0	0	0	0	0	0	0
ENSG00000137814	HAUS2	0	2	101	1	0	0	0	0	0	0	0	0
ENSG00000137815	RTF1	0	0	240	0	0	1	1	1	0	0	0	0
ENSG00000137817	PARP6	1	1	233	0.5	0	1	0	0	0	0	0	0
ENSG00000137818	RPLP1	0	0	69	0	0	0	1	0	1	0	0	0
ENSG00000137819	PAQR5	4	11	153	5.5	0	0	0	0	0	0	0	0
ENSG00000137821	LRRC49	4	7	140	3.5	0	0	0	0	0	0	0	0
ENSG00000137822	TUBGCP4	1	2	289	1	0	0	1	0	0	0	0	0
ENSG00000137824	RMDN3	1	1	247	0.5	0	0	0	0	0	0	0	0
ENSG00000137825	ITPKA	2	20	225	10	0	0	0	0	0	0	0	0
ENSG00000137831	UACA	20	36	633	18	0	0	0	0	0	0	1	0
ENSG00000137834	SMAD6	6	21	625	10.5	1	0	0	0	0	0	0	0
ENSG00000137841	PLCB2	25	35	629	17.5	0	0	0	0	0	0	1	0
ENSG00000137842	TMEM62	3	3	276	1.5	0	0	0	0	0	0	0	0
ENSG00000137843	PAK6	25	96	395	48.25	0	0	0	0	0	0	0	0
ENSG00000137845	ADAM10	0	5	302	2.5	1	1	0	0	0	0	0	0
ENSG00000137857	DUOX1	108	280	862	140.25	0	0	0	0	0	0	0	0
ENSG00000137860	SLC28A2	2	126	315	70	0	0	0	0	0	0	1	0
ENSG00000137868	STRA6	29	65	355	33.5	0	0	0	0	0	0	0	0
ENSG00000137869	CYP19A1	6	9	239	4.5	0	0	0	0	0	0	0	0
ENSG00000137871	ZNF280D	14	19	451	9.75	0	0	0	0	0	0	0	0
ENSG00000137872	SEMA6D	7	46	503	23.25	0	0	0	0	0	0	0	0
ENSG00000137875	BCL2L10	0	0	141	0	0	0	0	0	0	0	0	0
ENSG00000137876	RSL24D1	1	1	81	0.5	1	0	1	0	0	0	0	0
ENSG00000137877	SPTBN5	518	1549	2320	915.875	0	0	0	0	0	0	1	0
ENSG00000137878	GCOM1	10	11	451	5.5	0	0	0	0	0	0	0	0
ENSG00000137880	GCHFR	0	0	50	0	0	0	0	0	0	0	0	0
ENSG00000138587	MNS1	0	109	252	54.5	0	0	0	0	0	0	0	0
ENSG00000138592	USP8	7	9	421	4.5	1	1	0	0	0	0	0	0
ENSG00000138593	SECISBP2L	1	1	151	0.5	0	0	0	0	0	0	0	0
ENSG00000138594	TMOD3	5	7	163	3.5	0	0	0	0	0	0	0	0
ENSG00000138600	SPPL2A	3	3	222	1.5	0	0	0	0	0	0	0	0
ENSG00000138604	GLCE	6	9	243	4.5	1	0	0	0	0	0	0	0
ENSG00000138606	SHF	2	2	219	1	0	0	0	0	0	0	0	0
ENSG00000138613	APH1B	5	5	135	2.5	0	0	0	0	0	0	0	0
ENSG00000138614	INTS14	2	45	205	22.5	0	0	0	0	0	0	0	0
ENSG00000138615	CILP	37	257	651	129.5	0	0	0	0	0	0	1	0
ENSG00000138617	PARP16	4	6	174	3	0	0	0	0	0	0	0	0
ENSG00000138621	PPCDC	2	2	110	1	0	0	0	0	0	0	0	0
ENSG00000138622	HCN4	18	75	661	37.75	1	1	0	0	0	0	0	0
ENSG00000138623	SEMA7A	11	39	365	19.5	0	0	0	0	0	0	0	0
ENSG00000138629	UBL7	1	1	165	0.5	0	0	0	0	0	0	0	0
ENSG00000140157	NIPA2	0	0	182	0	0	0	0	0	0	0	0	0
ENSG00000140199	SLC12A6	12	95	403	47.5	0	0	0	0	0	0	0	0
ENSG00000140254	DUOXA1	2	76	264	38	0	0	0	0	0	0	0	0
ENSG00000140259	MFAP1	0	0	174	0	0	0	1	0	0	0	0	0
ENSG00000140262	TCF12	0	0	29	0	1	0	0	0	0	0	0	0
ENSG00000140263	SORD	3	58	136	29	0	0	0	0	0	0	1	0
ENSG00000140264	SERF2	0	0	104	0	0	0	0	0	0	0	0	0
ENSG00000140265	ZSCAN29	17	41	445	20.5	0	0	0	0	0	0	0	0
ENSG00000140274	DUOXA2	0	0	210	0	0	0	0	0	0	0	1	0
ENSG00000140279	DUOX2	98	177	918	88.75	0	0	0	0	0	0	1	0
ENSG00000140280	LYSMD2	0	0	110	0	0	0	0	0	0	0	0	0
ENSG00000140284	SLC27A2	3	5	284	2.5	0	0	0	0	0	0	0	0
ENSG00000140285	FGF7	0	0	76	0	0	0	0	0	0	0	0	0
ENSG00000140287	HDC	4	32	309	16	0	0	0	0	0	0	0	0
ENSG00000140297	GCNT3	17	25	375	12.5	0	0	0	0	0	0	0	0
ENSG00000140299	BNIP2	2	9	280	4.5	0	0	0	0	0	0	0	0
ENSG00000140307	GTF2A2	0	0	32	0	0	0	1	0	0	0	0	0
ENSG00000140319	SRP14	0	0	92	0	0	0	1	0	0	0	0	0
ENSG00000140320	BAHD1	8	43	349	21.5	0	0	0	0	0	0	0	0
ENSG00000140323	DISP2	34	64	788	32	0	0	0	0	0	0	0	0
ENSG00000140326	CDAN1	55	506	732	255.5	1	0	0	0	0	0	0	0
ENSG00000140332	TLE3	3	19	327	9.5	1	1	0	0	0	0	0	0
ENSG00000140350	ANP32A	0	0	89	0	0	1	0	0	0	0	0	0
ENSG00000140365	COMMD4	0	57	128	29.25	0	0	0	0	0	0	0	0
ENSG00000140367	UBE2Q2	2	2	197	1	0	0	0	0	0	0	0	0
ENSG00000140368	PSTPIP1	0	0	7	0	0	0	0	0	0	0	1	0
ENSG00000140374	ETFA	5	10	143	5	0	0	0	0	0	0	0	0
ENSG00000140379	BCL2A1	2	2	72	1	0	0	0	0	0	0	0	0
ENSG00000140382	HMG20A	1	1	168	0.5	0	0	0	0	0	0	0	0
ENSG00000140386	SCAPER	17	20	593	10	0	0	0	0	0	0	0	0
ENSG00000140391	TSPAN3	0	0	125	0	0	0	0	0	0	0	0	0
ENSG00000140395	WDR61	1	1	119	0.5	0	0	0	1	1	0	0	0
ENSG00000140398	NEIL1	2	6	249	3.25	0	0	0	0	0	0	1	0
ENSG00000140400	MAN2C1	24	42	514	21	0	0	0	0	0	0	0	0
ENSG00000140403	DNAJA4	1	7	222	3.5	0	0	0	0	0	0	0	0
ENSG00000140406	TLNRD1	2	4	277	2	0	0	0	0	0	0	0	0
ENSG00000140416	TPM1	0	0	79	0	1	0	0	0	0	0	0	0
ENSG00000140443	IGF1R	19	31	687	15.5	1	0	0	0	0	0	0	0
ENSG00000140450	ARRDC4	4	4	223	2	0	0	0	0	0	0	0	0
ENSG00000140451	PIF1	9	11	352	5.5	0	0	0	0	0	0	0	0
ENSG00000140455	USP3	2	7	225	3.5	0	1	0	0	0	0	0	0
ENSG00000140459	CYP11A1	5	6	245	3	1	0	0	0	0	0	0	0
ENSG00000140463	BBS4	3	11	283	5.5	1	0	0	0	0	0	0	0
ENSG00000140464	PML	0	0	92	0	0	0	0	0	0	0	0	0
ENSG00000140465	CYP1A1	17	166	291	86	0	0	0	0	0	0	1	0
ENSG00000140470	ADAMTS17	6	9	176	4.5	0	0	0	0	0	0	1	0
ENSG00000140471	LINS1	8	79	415	39.75	0	0	0	0	0	0	0	0
ENSG00000140474	ULK3	4	5	266	2.5	0	0	0	0	0	0	0	0
ENSG00000140478	GOLGA6D	6	7	139	3.5	0	0	0	0	0	0	0	0
ENSG00000140479	PCSK6	29	44	575	22	1	0	0	0	0	0	0	0
ENSG00000140481	CCDC33	14	34	412	17.25	0	0	0	0	0	0	0	0
ENSG00000140488	CELF6	1	4	212	2	0	0	0	0	0	0	0	0
ENSG00000140497	SCAMP2	0	0	156	0	0	0	0	0	0	0	0	0
ENSG00000140505	CYP1A2	15	20	309	10	1	0	0	0	0	0	0	0
ENSG00000140506	LMAN1L	1	26	292	13	0	0	0	0	0	0	0	0
ENSG00000140511	HAPLN3	10	18	290	9	0	0	0	0	0	0	0	0
ENSG00000140519	RHCG	7	7	278	3.5	0	0	0	0	0	0	0	0
ENSG00000140521	POLG	76	256	849	129.5	1	0	0	0	0	0	0	0
ENSG00000140522	RLBP1	2	4	198	2	0	0	0	0	0	0	0	0
ENSG00000140525	FANCI	34	338	713	182.25	0	0	0	0	0	0	0	0
ENSG00000140526	ABHD2	0	0	191	0	0	0	0	0	0	0	0	0
ENSG00000140527	WDR93	10	52	303	26	0	0	0	0	0	0	0	0
ENSG00000140534	TICRR	78	498	1110	251	0	0	1	0	1	0	0	0
ENSG00000140538	NTRK3	1	1	141	0.5	1	1	0	0	0	0	0	0
ENSG00000140543	DET1	0	2	368	1	0	0	0	0	0	0	0	0
ENSG00000140545	MFGE8	8	43	242	21.5	0	0	0	0	0	0	1	0
ENSG00000140548	ZNF710	2	8	357	4	0	0	0	0	0	0	0	0
ENSG00000140553	UNC45A	41	128	542	64.5	0	0	0	0	0	0	0	0
ENSG00000140557	ST8SIA2	0	0	181	0	0	0	0	0	0	0	0	0
ENSG00000140563	MCTP2	24	95	457	47.5	0	0	0	0	0	0	1	0
ENSG00000140564	FURIN	9	10	435	5.5	1	1	0	0	0	0	0	0
ENSG00000140575	IQGAP1	32	387	735	194.25	0	0	0	1	0	0	0	0
ENSG00000140577	CRTC3	9	29	319	14.5	0	0	0	0	0	0	0	0
ENSG00000140598	EFL1	12	27	523	16	0	0	1	0	0	0	0	0
ENSG00000140600	SH3GL3	0	0	143	0	0	0	0	0	0	0	0	0
ENSG00000140612	SEC11A	0	0	76	0	0	0	0	0	0	0	0	0
ENSG00000150667	FSIP1	3	16	260	8	0	0	0	0	0	0	0	0
ENSG00000151575	TEX9	3	6	225	3	0	0	0	0	0	0	0	0
ENSG00000154227	CERS3	1	1	223	0.5	0	0	0	0	0	0	0	0
ENSG00000154237	LRRK1	3	3	164	1.5	0	0	0	0	0	0	0	0
ENSG00000156206	CFAP161	1	1	170	0.5	0	0	0	0	0	0	0	0
ENSG00000156218	ADAMTSL3	30	124	647	62.25	0	0	0	0	0	0	0	0
ENSG00000156222	SLC28A1	21	96	354	48	0	0	0	0	0	0	1	0
ENSG00000156232	WHAMM	13	38	491	19	0	0	0	0	0	0	0	0
ENSG00000156642	NPTN	0	0	160	0	0	1	0	1	0	0	0	0
ENSG00000156958	GALK2	1	49	230	24.5	0	0	0	0	0	0	0	0
ENSG00000156970	BUB1B	4	14	485	7	1	0	1	0	1	0	0	0
ENSG00000157450	RNF111	35	116	518	58	1	1	0	0	0	0	0	0
ENSG00000157456	CCNB2	1	11	203	5.5	1	0	0	0	0	0	0	0
ENSG00000157470	FAM81A	0	0	160	0	0	0	0	0	0	0	0	0
ENSG00000157483	MYO1E	15	20	608	10.25	1	0	0	0	0	0	0	0
ENSG00000157734	SNX22	0	8	104	4	0	0	0	0	0	0	0	0
ENSG00000157766	ACAN	76	251	1039	126.25	1	1	0	0	0	0	0	0
ENSG00000157823	AP3S2	0	0	120	0	0	0	0	0	0	0	0	0
ENSG00000157890	MEGF11	14	24	519	12	0	0	0	0	0	0	0	0
ENSG00000159248	GJD2	0	0	143	0	0	0	0	0	0	0	0	0
ENSG00000159251	ACTC1	0	0	61	0	1	0	0	0	0	0	0	0
ENSG00000159289	GOLGA6A	2	3	71	1.5	0	0	0	0	0	0	1	0
ENSG00000159322	ADPGK	5	139	253	69.5	0	0	0	0	0	0	0	0
ENSG00000159337	PLA2G4D	29	216	461	108.5	0	0	0	0	0	0	1	0
ENSG00000159433	STARD9	453	1461	2612	744.75	0	0	0	0	0	0	0	0
ENSG00000159459	UBR1	2	2	239	1	0	0	0	0	0	0	0	0
ENSG00000159495	TGM7	11	16	369	8	0	0	0	0	0	0	0	0
ENSG00000159556	ISL2	3	3	191	1.5	1	0	0	0	0	0	0	0
ENSG00000166035	LIPC	7	16	299	8	0	0	0	0	0	0	0	0
ENSG00000166068	SPRED1	0	127	213	63.5	0	0	0	0	0	0	0	0
ENSG00000166069	TMCO5A	1	1	125	0.5	0	0	0	0	0	0	0	0
ENSG00000166073	GPR176	3	14	258	7	0	0	0	0	0	0	0	0
ENSG00000166128	RAB8B	0	0	82	0	0	0	0	0	0	0	0	0
ENSG00000166133	RPUSD2	22	29	326	14.5	0	0	0	0	0	0	0	0
ENSG00000166140	ZFYVE19	4	8	260	4	0	0	0	0	0	0	0	0
ENSG00000166143	PPP1R14D	0	19	67	9.5	0	0	0	0	0	0	0	0
ENSG00000166145	SPINT1	28	69	308	34.5	1	0	0	0	0	0	0	0
ENSG00000166147	FBN1	65	287	1091	145.5	1	1	0	0	0	0	0	0
ENSG00000166173	LARP6	4	4	283	2	0	0	0	0	0	0	0	0
ENSG00000166192	SENP8	0	0	86	0	0	0	0	0	0	0	0	0
ENSG00000166200	COPS2	0	0	105	0	1	1	1	1	0	0	0	0
ENSG00000166206	GABRB3	0	2	141	1	1	0	0	0	0	0	0	0
ENSG00000166233	ARIH1	1	3	178	1.5	0	1	1	0	1	0	0	0
ENSG00000166262	FAM227B	2	2	240	1	0	0	0	0	0	0	0	0
ENSG00000166411	IDH3A	0	2	138	1	0	0	0	0	0	0	0	0
ENSG00000166415	WDR72	15	30	532	15	0	0	0	0	0	0	0	0
ENSG00000166426	CRABP1	0	0	66	0	0	0	0	0	0	0	0	0
ENSG00000166450	PRTG	13	142	628	71.25	0	0	0	0	0	0	0	0
ENSG00000166477	LEO1	1	1	252	0.5	0	0	0	0	0	0	0	0
ENSG00000166503	HDGFL3	0	0	106	0	0	0	0	0	0	0	0	0
ENSG00000166557	TMED3	0	0	106	0	0	0	0	0	0	0	1	0
ENSG00000166664	CHRFAM7A	0	0	59	0	0	0	0	0	0	0	1	0
ENSG00000166710	B2M	0	0	48	0	0	0	0	0	0	0	0	0
ENSG00000166716	ZNF592	24	131	657	65.5	0	1	0	0	0	0	0	0
ENSG00000166734	GOLM2	0	10	212	5	0	0	0	0	0	0	0	0
ENSG00000166762	CATSPER2	7	39	322	19.5	0	0	0	0	0	0	0	0
ENSG00000166794	PPIB	0	0	131	0	0	0	0	0	0	0	0	0
ENSG00000166797	CIAO2A	1	1	83	0.5	0	0	0	0	0	0	0	0
ENSG00000166803	PCLAF	0	0	54	0	0	0	0	0	0	0	0	0
ENSG00000166813	KIF7	72	147	980	73.75	1	0	0	0	0	0	0	0
ENSG00000166819	PLIN1	7	12	352	6	0	0	0	0	0	0	0	0
ENSG00000166821	PEX11A	4	10	109	5	0	0	0	0	0	0	0	0
ENSG00000166823	MESP1	7	34	226	17	1	0	0	0	0	0	0	0
ENSG00000166825	ANPEP	16	24	585	12	0	0	0	0	0	0	0	0
ENSG00000166831	RBPMS2	0	0	119	0	0	0	0	0	0	0	0	0
ENSG00000166839	ANKDD1A	6	71	283	35.5	0	0	0	0	0	0	0	0
ENSG00000166855	CLPX	4	7	248	3.5	0	0	0	0	0	0	0	0
ENSG00000166887	VPS39	11	13	371	6.5	0	0	0	0	0	0	0	0
ENSG00000166912	MTMR10	3	9	382	4.5	0	0	0	0	0	0	0	0
ENSG00000166920	C15orf48	0	0	31	0	0	0	0	0	0	0	1	0
ENSG00000166922	SCG5	0	0	77	0	1	0	0	0	0	0	0	0
ENSG00000166923	GREM1	0	0	86	0	1	0	0	0	0	0	0	0
ENSG00000166938	DIS3L	15	15	527	7.5	0	0	0	0	0	0	0	0
ENSG00000166946	CCNDBP1	3	21	195	10.5	0	0	0	0	0	0	0	0
ENSG00000166947	EPB42	8	62	337	31.25	0	0	0	0	0	0	0	0
ENSG00000166949	SMAD3	0	2	137	1	0	0	0	0	0	0	0	0
ENSG00000166963	MAP1A	93	261	1334	160.125	0	1	0	0	0	0	0	0
ENSG00000166965	RCCD1	2	2	238	1	0	0	0	0	0	0	0	0
ENSG00000167004	PDIA3	5	60	249	30.25	1	1	0	0	0	0	0	0
ENSG00000167014	TERB2	2	2	104	1	0	0	0	0	0	0	0	0
ENSG00000167139	TBC1D21	3	4	178	2	0	0	0	0	0	1	0	1
ENSG00000167173	C15orf39	15	92	498	46	0	0	0	0	0	0	0	0
ENSG00000167178	ISLR2	9	78	360	39	1	0	0	0	0	0	0	0
ENSG00000167195	GOLGA6C	4	6	124	3	0	0	0	0	0	0	0	0
ENSG00000167196	FBXO22	2	2	199	1	0	0	0	0	0	0	0	0
ENSG00000167202	TBC1D2B	0	0	38	0	0	0	0	0	0	0	0	0
ENSG00000168781	PPIP5K1	0	7	184	3.5	0	0	0	0	0	0	0	0
ENSG00000168803	ADAL	2	2	149	1	0	0	0	0	0	0	0	0
ENSG00000168806	LCMT2	24	84	485	42	0	0	0	0	0	0	0	0
ENSG00000168904	LRRC28	0	18	198	9	0	0	0	0	0	0	1	0
ENSG00000168907	PLA2G4F	30	40	550	20	0	0	0	0	0	0	1	0
ENSG00000168970	JMJD7-PLA2G4B	73	186	749	93.75	0	0	0	0	0	0	0	0
ENSG00000169018	FEM1B	0	2	228	1	0	0	0	0	0	0	0	0
ENSG00000169032	MAP2K1	0	0	125	0	1	0	0	0	0	0	0	0
ENSG00000169105	CHST14	2	2	178	1	0	0	0	0	0	0	0	0
ENSG00000169118	CSNK1G1	0	1	165	0.5	0	1	0	0	0	0	0	0
ENSG00000169330	MINAR1	19	68	490	34	0	0	0	0	0	0	0	0
ENSG00000169371	SNUPN	1	1	163	0.5	0	0	1	0	0	0	0	0
ENSG00000169375	SIN3A	4	4	455	2	1	1	1	0	0	0	0	0
ENSG00000169410	PTPN9	0	9	232	4.5	1	0	0	0	0	0	0	0
ENSG00000169594	BNC1	7	355	464	178	0	0	0	0	0	0	0	0
ENSG00000169609	C15orf40	0	0	14	0	0	0	0	0	0	0	0	0
ENSG00000169612	RAMAC	0	6	55	3	0	0	0	0	0	0	0	0
ENSG00000169684	CHRNA5	2	2	231	1	0	0	0	0	0	0	0	0
ENSG00000169752	NRG4	0	0	37	0	0	0	0	0	0	0	0	0
ENSG00000169758	TMEM266	3	6	291	3	0	0	0	0	0	0	0	0
ENSG00000169783	LINGO1	5	38	296	19	0	1	0	0	0	0	0	0
ENSG00000169856	ONECUT1	0	37	247	18.5	1	0	0	0	0	0	0	0
ENSG00000169857	AVEN	1	5	166	2.5	0	0	0	0	0	0	0	0
ENSG00000169918	OTUD7A	5	190	651	95.25	0	0	0	0	0	0	0	0
ENSG00000169926	KLF13	3	5	230	2.5	0	0	0	0	0	0	0	0
ENSG00000170113	NIPA1	0	0	201	0	0	0	0	0	0	0	0	0
ENSG00000170236	USP50	2	7	135	3.5	0	0	0	0	0	0	1	0
ENSG00000170776	AKAP13	209	505	1584	257.875	0	0	0	0	0	0	0	0
ENSG00000171016	PYGO1	1	2	235	1	0	1	0	0	0	0	0	0
ENSG00000171262	FAM98B	6	7	288	3.5	0	0	0	0	0	0	0	0
ENSG00000171763	SPATA5L1	15	123	401	61.75	0	0	1	0	1	0	0	0
ENSG00000171766	GATM	2	32	177	16	0	0	0	0	0	0	0	0
ENSG00000171877	FRMD5	4	4	239	2.25	0	1	0	0	0	0	0	0
ENSG00000171914	TLN2	93	353	1423	176.5	0	0	0	0	0	0	0	0
ENSG00000171956	FOXB1	1	3	156	1.5	1	0	0	0	0	1	0	1
ENSG00000171989	LDHAL6B	3	163	279	81.5	0	0	0	0	0	0	0	0
ENSG00000172183	ISG20	1	1	117	0.5	0	0	0	0	0	0	0	0
ENSG00000172345	STARD5	2	18	107	9	0	0	0	0	0	0	0	0
ENSG00000172349	IL16	24	132	667	66	0	0	0	0	0	0	0	0
ENSG00000172379	ARNT2	5	6	369	3	1	0	0	0	0	0	0	0
ENSG00000172575	RASGRP1	3	161	312	80.75	0	0	0	0	0	0	0	0
ENSG00000173517	PEAK1	41	92	881	46.75	0	0	0	0	0	0	0	0
ENSG00000173546	CSPG4	251	608	1297	311	0	0	0	0	0	0	0	0
ENSG00000173548	SNX33	3	7	313	4	0	0	0	0	0	0	0	0
ENSG00000173575	CHD2	2	6	365	3	1	1	0	0	0	0	0	0
ENSG00000173867	AC013489.1	0	2	371	1	0	0	0	0	0	0	0	0
ENSG00000174197	MGA	80	211	1416	106.75	0	1	0	0	0	0	0	0
ENSG00000174442	ZWILCH	5	26	250	13	0	0	0	0	0	0	0	0
ENSG00000174444	RPL4	3	3	235	1.5	0	1	1	1	1	0	0	0
ENSG00000174446	SNAPC5	0	386	64	193	0	0	1	0	0	0	0	0
ENSG00000174450	GOLGA6L2	10	12	466	6	0	0	0	0	0	1	1	1
ENSG00000174485	DENND4A	8	81	686	40.5	0	0	0	0	0	0	0	0
ENSG00000174498	IGDCC3	15	85	490	42.75	0	0	0	0	0	0	0	0
ENSG00000175265	GOLGA8A	0	0	76	0	0	0	0	0	0	0	1	0
ENSG00000175318	GRAMD2A	7	32	153	16.25	0	0	0	0	0	0	0	0
ENSG00000175344	CHRNA7	1	2	127	1	1	0	0	0	0	0	0	0
ENSG00000176371	ZSCAN2	10	13	337	6.5	0	0	0	0	0	0	0	0
ENSG00000176454	LPCAT4	3	16	260	8	0	0	0	0	0	0	0	0
ENSG00000176463	SLCO3A1	0	0	78	0	0	0	0	0	0	0	0	0
ENSG00000177082	WDR73	1	1	211	0.5	0	0	0	0	0	0	0	0
ENSG00000177693	OR4F4	0	0	35	0	0	0	0	0	0	0	0	0
ENSG00000177971	IMP3	1	1	112	0.5	0	0	1	0	1	0	0	0
ENSG00000178115	GOLGA8Q	0	0	11	0	0	0	0	0	0	0	0	0
ENSG00000178718	RPP25	0	0	119	0	0	0	0	0	0	0	0	0
ENSG00000178741	COX5A	1	1	87	0.5	0	0	0	0	0	0	0	0
ENSG00000178761	FAM219B	0	0	123	0	0	0	0	0	0	0	0	0
ENSG00000178802	MPI	0	9	220	4.5	1	0	0	0	0	0	0	0
ENSG00000178997	EXD1	9	11	314	5.5	0	0	0	0	0	0	0	0
ENSG00000179151	EDC3	0	455	206	227.5	0	0	0	0	0	0	0	0
ENSG00000179335	CLK3	7	16	402	8	0	0	0	0	0	0	0	0
ENSG00000179361	ARID3B	9	16	313	8	1	0	0	0	0	0	0	0
ENSG00000179455	MKRN3	10	22	367	11	0	0	0	0	0	0	0	0
ENSG00000179938	GOLGA8J	12	48	316	24.25	0	0	0	0	0	0	1	0
ENSG00000180304	OAZ2	0	0	89	0	0	0	0	0	0	0	0	0
ENSG00000180357	ZNF609	19	36	724	18.25	0	1	0	0	0	0	0	0
ENSG00000180953	ST20	0	0	25	0	0	0	0	0	0	0	0	0
ENSG00000180979	LRRC57	0	0	102	0	0	0	0	0	0	0	0	0
ENSG00000181026	AEN	4	17	234	8.5	0	0	0	0	0	0	0	0
ENSG00000181827	RFX7	35	41	694	20.5	0	1	0	0	0	0	0	0
ENSG00000181991	MRPS11	5	7	131	3.5	0	0	0	0	0	0	0	0
ENSG00000182054	IDH2	2	3	225	1.5	0	0	0	0	0	0	0	0
ENSG00000182117	NOP10	0	0	24	0	0	0	1	0	0	0	0	0
ENSG00000182175	RGMA	8	16	272	8	1	0	0	0	0	0	0	0
ENSG00000182253	SYNM	86	118	1012	59.25	0	0	0	0	0	0	0	0
ENSG00000182256	GABRG3	0	0	29	0	0	0	0	0	0	0	0	0
ENSG00000182405	PGBD4	6	48	316	33.75	0	0	0	0	0	0	0	0
ENSG00000182511	FES	11	17	452	8.5	1	0	0	0	0	0	0	0
ENSG00000182636	NDN	0	4	199	2	1	0	0	0	0	0	0	0
ENSG00000182718	ANXA2	2	60	162	30	0	0	0	0	0	0	0	0
ENSG00000182768	NGRN	0	4	188	2	0	0	0	0	0	0	0	0
ENSG00000182774	RPS17	0	0	35	0	0	0	0	1	0	0	0	0
ENSG00000182854	OR4F15	4	4	176	2	0	0	0	0	0	0	0	0
ENSG00000182950	ODF3L1	2	2	177	1	0	0	0	0	0	0	0	0
ENSG00000182974	AC135068.1	0	0	43	0	0	0	0	0	0	0	0	0
ENSG00000183060	LYSMD4	2	5	174	2.5	0	0	0	0	0	0	0	0
ENSG00000183208	GDPGP1	7	7	209	3.5	0	0	0	0	0	0	0	0
